Order Number,Order Date,Item Name,Quantity,Product Price,Total products
11712,24/10/2018 13:00,Mango Chutney,1,0.5,2
11710,23/10/2018 18:56,Mango Chutney,1,0.5,6
11710,23/10/2018 18:56,Red Sauce,1,0.5,6
11705,22/10/2018 20:03,Lime Pickle,1,0.5,3
11694,21/10/2018 18:13,Mango Chutney,1,0.5,10
11694,21/10/2018 18:13,Mint Sauce,1,0.5,10
11683,20/10/2018 19:53,Mint Sauce,2,0.5,13
11683,20/10/2018 19:53,Onion Chutney,1,0.5,13
11683,20/10/2018 19:53,Red Sauce,1,0.5,13
11683,20/10/2018 19:53,Lime Pickle,1,0.5,13
11683,20/10/2018 19:53,Mango Chutney,1,0.5,13
11682,20/10/2018 19:34,Mango Chutney,1,0.5,6
11681,20/10/2018 19:27,Mango Chutney,1,0.5,10
11679,20/10/2018 19:18,Mango Chutney,1,0.5,7
11679,20/10/2018 19:18,Onion Chutney,1,0.5,7
11679,20/10/2018 19:18,Red Sauce,1,0.5,7
11678,20/10/2018 19:16,Mango Chutney,1,0.5,10
11675,20/10/2018 18:58,Mango Chutney,1,0.5,10
11675,20/10/2018 18:58,Mint Sauce,1,0.5,10
11675,20/10/2018 18:58,Onion Chutney,1,0.5,10
11674,20/10/2018 18:43,Mango Chutney,1,0.5,7
11674,20/10/2018 18:43,Red Sauce,1,0.5,7
11673,20/10/2018 18:40,Mint Sauce,2,0.5,5
11672,20/10/2018 18:39,Mango Chutney,1,0.5,6
11672,20/10/2018 18:39,Mint Sauce,1,0.5,6
11670,20/10/2018 17:54,Mango Chutney,1,0.5,13
11670,20/10/2018 17:54,Mint Sauce,1,0.5,13
11670,20/10/2018 17:54,Onion Chutney,1,0.5,13
11670,20/10/2018 17:54,Red Sauce,1,0.5,13
11670,20/10/2018 17:54,Lime Pickle,1,0.5,13
11669,20/10/2018 17:50,Mango Chutney,1,0.5,9
11669,20/10/2018 17:50,Onion Chutney,2,0.5,9
11665,19/10/2018 21:02,Mango Chutney,1,0.5,6
11663,19/10/2018 20:06,Mint Sauce,1,0.5,14
11659,19/10/2018 19:21,Mango Chutney,1,0.5,6
11656,19/10/2018 19:03,Mango Chutney,1,0.5,7
11655,19/10/2018 19:02,Onion Chutney,1,0.5,5
11655,19/10/2018 19:02,Mint Sauce,1,0.5,5
11653,19/10/2018 18:36,Mint Sauce,2,0.5,7
11653,19/10/2018 18:36,Onion Chutney,1,0.5,7
11653,19/10/2018 18:36,Red Sauce,2,0.5,7
11650,19/10/2018 18:31,Mango Chutney,1,0.5,13
11650,19/10/2018 18:31,Red Sauce,1,0.5,13
11650,19/10/2018 18:31,Lime Pickle,1,0.5,13
11649,19/10/2018 18:31,Mango Chutney,1,0.5,8
11645,19/10/2018 18:07,Mango Chutney,1,0.5,8
11643,19/10/2018 17:38,Mango Chutney,2,0.5,11
11643,19/10/2018 17:38,Mint Sauce,1,0.5,11
11643,19/10/2018 17:38,Onion Chutney,1,0.5,11
11643,19/10/2018 17:38,Red Sauce,1,0.5,11
11643,19/10/2018 17:38,Lime Pickle,1,0.5,11
11641,19/10/2018 17:28,Mango Chutney,1,0.5,7
11640,19/10/2018 17:10,Mint Sauce,1,0.5,11
11640,19/10/2018 17:10,Onion Chutney,1,0.5,11
11640,19/10/2018 17:10,Red Sauce,1,0.5,11
11639,19/10/2018 13:55,Mango Chutney,1,0.5,7
11637,18/10/2018 20:49,Onion Chutney,1,0.5,5
11627,18/10/2018 19:03,Mango Chutney,2,0.5,9
11627,18/10/2018 19:03,Onion Chutney,1,0.5,9
11616,17/10/2018 17:48,Mango Chutney,1,0.5,10
11615,17/10/2018 17:44,Mint Sauce,1,0.5,9
11615,17/10/2018 17:44,Lime Pickle,1,0.5,9
11611,16/10/2018 20:38,Mint Sauce,3,0.5,15
11610,16/10/2018 19:44,Mango Chutney,1,0.5,11
11610,16/10/2018 19:44,Mint Sauce,1,0.5,11
11608,16/10/2018 19:19,Mango Chutney,1,0.5,9
11608,16/10/2018 19:19,Onion Chutney,1,0.5,9
11607,16/10/2018 19:05,Mango Chutney,1,0.5,5
11604,16/10/2018 17:39,Mint Sauce,1,0.5,8
11593,14/10/2018 18:41,Red Sauce,1,0.5,5
11593,14/10/2018 18:41,Mint Sauce,1,0.5,5
11575,13/10/2018 19:17,Mint Sauce,1,0.5,7
11575,13/10/2018 19:17,Red Sauce,1,0.5,7
11571,13/10/2018 18:51,Mango Chutney,1,0.5,9
11559,12/10/2018 22:36,Mango Chutney,1,0.5,4
11555,12/10/2018 20:16,Mango Chutney,1,0.5,6
11554,12/10/2018 19:19,Mango Chutney,1,0.5,11
11554,12/10/2018 19:19,Lime Pickle,1,0.5,11
11554,12/10/2018 19:19,Mint Sauce,1,0.5,11
11553,12/10/2018 19:14,Mint Sauce,1,0.5,8
11553,12/10/2018 19:14,Red Sauce,1,0.5,8
11550,12/10/2018 18:40,Mango Chutney,1,0.5,6
11550,12/10/2018 18:40,Mint Sauce,1,0.5,6
11544,12/10/2018 17:37,Mango Chutney,1,0.5,5
11542,12/10/2018 17:28,Mango Chutney,1,0.5,3
11541,12/10/2018 17:21,Mango Chutney,1,0.5,7
11541,12/10/2018 17:21,Mint Sauce,1,0.5,7
11524,11/10/2018 17:21,Onion Chutney,3,0.5,7
11522,10/10/2018 22:29,Mango Chutney,1,0.5,4
11518,10/10/2018 19:32,Mango Chutney,1,0.5,6
11509,09/10/2018 20:33,Onion Chutney,1,0.5,6
11509,09/10/2018 20:33,Red Sauce,1,0.5,6
11503,09/10/2018 12:10,Red Sauce,1,0.5,5
11492,07/10/2018 19:31,Mint Sauce,2,0.5,6
11489,07/10/2018 18:35,Mango Chutney,1,0.5,7
11487,07/10/2018 18:26,Mango Chutney,1,0.5,7
11487,07/10/2018 18:26,Red Sauce,1,0.5,7
11487,07/10/2018 18:26,Mint Sauce,1,0.5,7
11485,07/10/2018 18:03,Mango Chutney,1,0.5,6
11485,07/10/2018 18:03,Onion Chutney,1,0.5,6
11467,06/10/2018 18:56,Red Sauce,1,0.5,10
11467,06/10/2018 18:56,Mango Chutney,1,0.5,10
11466,06/10/2018 18:54,Mango Chutney,1,0.5,5
11466,06/10/2018 18:54,Mint Sauce,1,0.5,5
11465,06/10/2018 18:25,Mint Sauce,4,0.5,12
11465,06/10/2018 18:25,Onion Chutney,1,0.5,12
11456,06/10/2018 15:54,Mint Sauce,1,0.5,7
11449,05/10/2018 19:36,Mint Sauce,1,0.5,8
11449,05/10/2018 19:36,Onion Chutney,1,0.5,8
11446,05/10/2018 19:04,Mango Chutney,1,0.5,9
11444,05/10/2018 18:57,Mango Chutney,2,0.5,11
11444,05/10/2018 18:57,Mint Sauce,2,0.5,11
11442,05/10/2018 18:44,Onion Chutney,1,0.5,8
11442,05/10/2018 18:44,Mango Chutney,1,0.5,8
11440,05/10/2018 17:52,Mint Sauce,2,0.5,5
11433,04/10/2018 20:21,Onion Chutney,1,0.5,5
11424,03/10/2018 20:21,Mint Sauce,1,0.5,5
11413,02/10/2018 19:00,Onion Chutney,1,0.5,5
11409,01/10/2018 19:21,Mint Sauce,2,0.5,6
11403,01/10/2018 17:53,Mango Chutney,1,0.5,8
11403,01/10/2018 17:53,Mint Sauce,1,0.5,8
11403,01/10/2018 17:53,Onion Chutney,1,0.5,8
11403,01/10/2018 17:53,Red Sauce,1,0.5,8
11395,30/09/2018 17:51,Mint Sauce,1,0.5,8
11393,30/09/2018 17:33,Mango Chutney,2,0.5,9
11390,30/09/2018 16:12,Red Sauce,1,0.5,7
11390,30/09/2018 16:12,Mango Chutney,1,0.5,7
11379,29/09/2018 19:26,Mango Chutney,1,0.5,9
11379,29/09/2018 19:26,Mint Sauce,1,0.5,9
11375,29/09/2018 18:53,Mango Chutney,1,0.5,9
11373,29/09/2018 18:41,Mint Sauce,1,0.5,5
11370,29/09/2018 18:39,Mango Chutney,1,0.5,8
11370,29/09/2018 18:39,Red Sauce,1,0.5,8
11364,29/09/2018 17:11,Mango Chutney,1,0.5,5
11363,29/09/2018 17:01,Mint Sauce,1,0.5,8
11363,29/09/2018 17:01,Mango Chutney,1,0.5,8
11363,29/09/2018 17:01,Onion Chutney,1,0.5,8
11357,28/09/2018 21:14,Mint Sauce,1,0.5,8
11357,28/09/2018 21:14,Mango Chutney,1,0.5,8
11352,28/09/2018 19:58,Mango Chutney,1,0.5,7
11343,28/09/2018 19:07,Mint Sauce,1,0.5,5
11341,28/09/2018 18:46,Onion Chutney,1,0.5,9
11341,28/09/2018 18:46,Mango Chutney,1,0.5,9
11340,28/09/2018 18:37,Mango Chutney,1,0.5,12
11340,28/09/2018 18:37,Mint Sauce,1,0.5,12
11340,28/09/2018 18:37,Onion Chutney,1,0.5,12
11340,28/09/2018 18:37,Lime Pickle,1,0.5,12
11333,27/09/2018 21:03,Onion Chutney,1,0.5,5
11331,27/09/2018 19:38,Mint Sauce,2,0.5,10
11331,27/09/2018 19:38,Red Sauce,3,0.5,10
11329,27/09/2018 18:54,Lime Pickle,1,0.5,5
11329,27/09/2018 18:54,Onion Chutney,1,0.5,5
11327,27/09/2018 18:26,Mint Sauce,2,0.5,6
11324,27/09/2018 17:06,Mango Chutney,2,0.5,9
11324,27/09/2018 17:06,Onion Chutney,1,0.5,9
11324,27/09/2018 17:06,Red Sauce,1,0.5,9
11321,26/09/2018 20:03,Red Sauce,1,0.5,8
11315,25/09/2018 18:21,Mango Chutney,1,0.5,8
11315,25/09/2018 18:21,Lime Pickle,1,0.5,8
11315,25/09/2018 18:21,Mint Sauce,1,0.5,8
11314,25/09/2018 17:48,Mango Chutney,1,0.5,9
11314,25/09/2018 17:48,Onion Chutney,1,0.5,9
11300,23/09/2018 19:58,Mango Chutney,1,0.5,5
11299,23/09/2018 19:29,Mango Chutney,1,0.5,9
11299,23/09/2018 19:29,Onion Chutney,1,0.5,9
11298,23/09/2018 19:12,Red Sauce,1,0.5,5
11295,23/09/2018 18:29,Mint Sauce,2,0.5,5
11293,23/09/2018 17:55,Mango Chutney,1,0.5,6
11292,23/09/2018 17:47,Onion Chutney,2,0.5,5
11291,23/09/2018 17:39,Onion Chutney,1,0.5,6
11291,23/09/2018 17:39,Red Sauce,1,0.5,6
11284,22/09/2018 20:40,Mango Chutney,2,0.5,11
11284,22/09/2018 20:40,Mint Sauce,1,0.5,11
11284,22/09/2018 20:40,Onion Chutney,1,0.5,11
11283,22/09/2018 20:32,Mango Chutney,1,0.5,9
11283,22/09/2018 20:32,Mint Sauce,1,0.5,9
11275,22/09/2018 18:50,Mint Sauce,1,0.5,4
11269,22/09/2018 18:32,Mango Chutney,1,0.5,8
11269,22/09/2018 18:32,Onion Chutney,1,0.5,8
11268,22/09/2018 18:30,Mango Chutney,1,0.5,6
11259,22/09/2018 17:45,Mint Sauce,1,0.5,8
11254,21/09/2018 21:37,Mint Sauce,1,0.5,6
11248,21/09/2018 19:34,Lime Pickle,1,0.5,7
11242,21/09/2018 18:52,Mango Chutney,1,0.5,12
11242,21/09/2018 18:52,Mint Sauce,1,0.5,12
11240,21/09/2018 17:58,Mango Chutney,1,0.5,10
11225,19/09/2018 22:25,Mango Chutney,1,0.5,4
11221,19/09/2018 19:04,Red Sauce,1,0.5,7
11221,19/09/2018 19:04,Mint Sauce,1,0.5,7
11211,18/09/2018 20:27,Mint Sauce,1,0.5,5
11208,18/09/2018 19:31,Mango Chutney,1,0.5,15
11208,18/09/2018 19:31,Lime Pickle,1,0.5,15
11208,18/09/2018 19:31,Red Sauce,1,0.5,15
11208,18/09/2018 19:31,Onion Chutney,1,0.5,15
11206,18/09/2018 18:50,Mango Chutney,1,0.5,8
11206,18/09/2018 18:50,Red Sauce,1,0.5,8
11206,18/09/2018 18:50,Onion Chutney,1,0.5,8
11203,18/09/2018 17:12,Mango Chutney,1,0.5,6
11202,18/09/2018 16:11,Mango Chutney,1,0.5,11
11196,17/09/2018 19:14,Mango Chutney,1,0.5,7
11186,16/09/2018 19:19,Lime Pickle,1,0.5,8
11182,16/09/2018 18:52,Mint Sauce,2,0.5,8
11180,16/09/2018 18:18,Mango Chutney,1,0.5,10
11179,16/09/2018 18:07,Mint Sauce,2,0.5,11
11178,16/09/2018 18:04,Onion Chutney,1,0.5,11
11178,16/09/2018 18:04,Mint Sauce,1,0.5,11
11176,16/09/2018 17:44,Mango Chutney,1,0.5,5
11174,15/09/2018 20:33,Mango Chutney,1,0.5,7
11167,15/09/2018 19:31,Mango Chutney,1,0.5,10
11167,15/09/2018 19:31,Lime Pickle,1,0.5,10
11166,15/09/2018 19:19,Mint Sauce,1,0.5,14
11166,15/09/2018 19:19,Mango Chutney,1,0.5,14
11166,15/09/2018 19:19,Lime Pickle,1,0.5,14
11164,15/09/2018 19:01,Mango Chutney,3,0.5,21
11159,15/09/2018 18:50,Mango Chutney,1,0.5,5
11158,15/09/2018 18:32,Mint Sauce,1,0.5,7
11157,15/09/2018 18:26,Onion Chutney,1,0.5,6
11157,15/09/2018 18:26,Mint Sauce,1,0.5,6
11149,15/09/2018 17:20,Onion Chutney,1,0.5,9
11149,15/09/2018 17:20,Red Sauce,1,0.5,9
11149,15/09/2018 17:20,Mango Chutney,1,0.5,9
11146,15/09/2018 16:54,Onion Chutney,2,0.5,9
11134,14/09/2018 19:15,Onion Chutney,1,0.5,4
11133,14/09/2018 19:09,Lime Pickle,1,0.5,6
11132,14/09/2018 19:07,Mint Sauce,2,0.5,9
11132,14/09/2018 19:07,Onion Chutney,1,0.5,9
11121,14/09/2018 17:25,Mango Chutney,2,0.5,7
11121,14/09/2018 17:25,Onion Chutney,2,0.5,7
11119,14/09/2018 17:18,Mango Chutney,1,0.5,5
11114,13/09/2018 19:40,Mint Sauce,2,0.5,6
11109,13/09/2018 17:11,Mango Chutney,2,0.5,9
11109,13/09/2018 17:11,Onion Chutney,1,0.5,9
11109,13/09/2018 17:11,Red Sauce,1,0.5,9
11107,12/09/2018 19:58,Mango Chutney,1,0.5,7
11096,11/09/2018 20:01,Mango Chutney,1,0.5,8
11093,11/09/2018 19:11,Lime Pickle,1,0.5,5
11093,11/09/2018 19:11,Onion Chutney,1,0.5,5
11091,11/09/2018 18:23,Mango Chutney,1,0.5,11
11091,11/09/2018 18:23,Mint Sauce,1,0.5,11
11091,11/09/2018 18:23,Red Sauce,2,0.5,11
11089,10/09/2018 20:53,Onion Chutney,1,0.5,6
11089,10/09/2018 20:53,Mint Sauce,1,0.5,6
11088,10/09/2018 20:15,Mango Chutney,1,0.5,5
11078,09/09/2018 18:57,Mango Chutney,3,0.5,12
11078,09/09/2018 18:57,Mint Sauce,2,0.5,12
11078,09/09/2018 18:57,Onion Chutney,2,0.5,12
11078,09/09/2018 18:57,Red Sauce,2,0.5,12
11075,09/09/2018 18:14,Mint Sauce,1,0.5,10
11075,09/09/2018 18:14,Onion Chutney,1,0.5,10
11067,08/09/2018 20:54,Mint Sauce,2,0.5,5
11061,08/09/2018 19:43,Mango Chutney,1,0.5,6
11057,08/09/2018 19:28,Mango Chutney,1,0.5,6
11057,08/09/2018 19:28,Red Sauce,1,0.5,6
11056,08/09/2018 19:14,Mint Sauce,1,0.5,8
11056,08/09/2018 19:14,Lime Pickle,1,0.5,8
11056,08/09/2018 19:14,Mango Chutney,1,0.5,8
11052,08/09/2018 18:52,Red Sauce,1,0.5,5
11048,08/09/2018 18:13,Mango Chutney,1,0.5,6
11046,08/09/2018 17:16,Mango Chutney,3,0.5,8
11041,07/09/2018 20:26,Mango Chutney,2,0.5,9
11039,07/09/2018 20:15,Mango Chutney,1,0.5,7
11036,07/09/2018 19:52,Mango Chutney,1,0.5,7
11031,07/09/2018 19:18,Mango Chutney,2,0.5,11
11031,07/09/2018 19:18,Mint Sauce,1,0.5,11
11031,07/09/2018 19:18,Onion Chutney,1,0.5,11
11024,07/09/2018 17:55,Mango Chutney,1,0.5,9
11024,07/09/2018 17:55,Onion Chutney,1,0.5,9
11023,07/09/2018 17:45,Mint Sauce,2,0.5,12
11023,07/09/2018 17:45,Onion Chutney,1,0.5,12
11023,07/09/2018 17:45,Red Sauce,1,0.5,12
11019,06/09/2018 18:39,Mango Chutney,1,0.5,9
11019,06/09/2018 18:39,Mint Sauce,1,0.5,9
11018,06/09/2018 18:31,Mint Sauce,1,0.5,5
11017,06/09/2018 18:10,Lime Pickle,1,0.5,8
11015,06/09/2018 18:05,Mango Chutney,1,0.5,7
11010,05/09/2018 20:09,Mango Chutney,1,0.5,6
11007,05/09/2018 19:39,Onion Chutney,1,0.5,6
11007,05/09/2018 19:39,Red Sauce,1,0.5,6
11004,05/09/2018 19:09,Mango Chutney,1,0.5,8
11004,05/09/2018 19:09,Mint Sauce,1,0.5,8
11004,05/09/2018 19:09,Onion Chutney,1,0.5,8
10999,04/09/2018 21:33,Onion Chutney,1,0.5,6
10999,04/09/2018 21:33,Mango Chutney,1,0.5,6
10998,04/09/2018 19:51,Mint Sauce,2,0.5,7
10984,03/09/2018 18:08,Onion Chutney,1,0.5,6
10984,03/09/2018 18:08,Lime Pickle,1,0.5,6
10978,02/09/2018 20:11,Mango Chutney,1,0.5,7
10968,01/09/2018 22:43,Mango Chutney,1,0.5,6
10966,01/09/2018 20:44,Mint Sauce,1,0.5,10
10966,01/09/2018 20:44,Onion Chutney,1,0.5,10
10960,01/09/2018 19:11,Red Sauce,1,0.5,6
10960,01/09/2018 19:11,Mint Sauce,1,0.5,6
10959,01/09/2018 18:36,Mango Chutney,1,0.5,7
10954,31/08/2018 20:07,Mint Sauce,2,0.5,11
10954,31/08/2018 20:07,Mango Chutney,2,0.5,11
10952,31/08/2018 19:19,Lime Pickle,1,0.5,7
10952,31/08/2018 19:19,Mint Sauce,1,0.5,7
10947,31/08/2018 18:48,Mango Chutney,2,0.5,9
10945,31/08/2018 17:39,Mango Chutney,2,0.5,9
10945,31/08/2018 17:39,Onion Chutney,1,0.5,9
10945,31/08/2018 17:39,Red Sauce,1,0.5,9
10944,31/08/2018 17:23,Mint Sauce,1,0.5,9
10944,31/08/2018 17:23,Onion Chutney,1,0.5,9
10944,31/08/2018 17:23,Red Sauce,1,0.5,9
10942,30/08/2018 22:23,Mint Sauce,1,0.5,5
10937,30/08/2018 18:19,Mango Chutney,1,0.5,8
10934,30/08/2018 17:51,Mango Chutney,1,0.5,7
10934,30/08/2018 17:51,Onion Chutney,1,0.5,7
10928,29/08/2018 20:18,Mango Chutney,1,0.5,6
10928,29/08/2018 20:18,Onion Chutney,1,0.5,6
10927,29/08/2018 20:11,Mint Sauce,1,0.5,5
10924,29/08/2018 19:56,Onion Chutney,1,0.5,5
10924,29/08/2018 19:56,Mint Sauce,1,0.5,5
10922,29/08/2018 19:47,Onion Chutney,1,0.5,5
10922,29/08/2018 19:47,Lime Pickle,1,0.5,5
10919,29/08/2018 19:13,Mango Chutney,1,0.5,13
10919,29/08/2018 19:13,Mint Sauce,1,0.5,13
10917,29/08/2018 18:51,Mango Chutney,3,0.5,12
10917,29/08/2018 18:51,Mint Sauce,1,0.5,12
10913,28/08/2018 20:44,Mint Sauce,1,0.5,2
10911,28/08/2018 19:44,Mint Sauce,1,0.5,5
10907,28/08/2018 18:14,Mint Sauce,2,0.5,6
10906,28/08/2018 17:57,Mango Chutney,1,0.5,7
10906,28/08/2018 17:57,Mint Sauce,1,0.5,7
10896,27/08/2018 19:09,Mango Chutney,1,0.5,8
10896,27/08/2018 19:09,Red Sauce,1,0.5,8
10890,27/08/2018 17:54,Mango Chutney,1,0.5,5
10889,27/08/2018 17:53,Mango Chutney,1,0.5,6
10886,27/08/2018 17:23,Mango Chutney,1,0.5,8
10886,27/08/2018 17:23,Mint Sauce,1,0.5,8
10883,27/08/2018 12:09,Mango Chutney,1,0.5,6
10883,27/08/2018 12:09,Lime Pickle,1,0.5,6
10879,26/08/2018 21:06,Mango Chutney,1,0.5,6
10878,26/08/2018 20:53,Mango Chutney,1,0.5,7
10878,26/08/2018 20:53,Mint Sauce,1,0.5,7
10877,26/08/2018 20:30,Mint Sauce,1,0.5,5
10877,26/08/2018 20:30,Mango Chutney,1,0.5,5
10872,26/08/2018 18:30,Mango Chutney,1,0.5,6
10867,25/08/2018 21:40,Mint Sauce,2,0.5,5
10867,25/08/2018 21:40,Red Sauce,1,0.5,5
10858,25/08/2018 19:00,Mango Chutney,1,0.5,6
10849,25/08/2018 17:04,Mint Sauce,1,0.5,9
10849,25/08/2018 17:04,Onion Chutney,1,0.5,9
10847,24/08/2018 21:10,Mango Chutney,1,0.5,5
10847,24/08/2018 21:10,Onion Chutney,1,0.5,5
10845,24/08/2018 20:48,Mango Chutney,1,0.5,10
10845,24/08/2018 20:48,Mint Sauce,1,0.5,10
10843,24/08/2018 20:40,Mango Chutney,1,0.5,10
10843,24/08/2018 20:40,Mint Sauce,1,0.5,10
10839,24/08/2018 19:45,Mango Chutney,1,0.5,7
10838,24/08/2018 19:17,Onion Chutney,1,0.5,9
10838,24/08/2018 19:17,Mint Sauce,1,0.5,9
10835,24/08/2018 18:48,Mint Sauce,1,0.5,10
10835,24/08/2018 18:48,Onion Chutney,1,0.5,10
10835,24/08/2018 18:48,Mango Chutney,1,0.5,10
10834,24/08/2018 18:43,Mango Chutney,2,0.5,16
10829,24/08/2018 17:25,Mint Sauce,1,0.5,4
10822,23/08/2018 19:16,Mint Sauce,2,0.5,8
10821,23/08/2018 18:18,Mango Chutney,1,0.5,14
10821,23/08/2018 18:18,Mint Sauce,1,0.5,14
10821,23/08/2018 18:18,Onion Chutney,1,0.5,14
10821,23/08/2018 18:18,Lime Pickle,1,0.5,14
10816,22/08/2018 19:44,Mango Chutney,1,0.5,7
10816,22/08/2018 19:44,Mint Sauce,1,0.5,7
10805,21/08/2018 21:57,Lime Pickle,1,0.5,8
10802,21/08/2018 20:04,Onion Chutney,2,0.5,6
10802,21/08/2018 20:04,Mint Sauce,1,0.5,6
10802,21/08/2018 20:04,Red Sauce,1,0.5,6
10801,21/08/2018 19:37,Mint Sauce,2,0.5,7
10797,21/08/2018 18:16,Mango Chutney,1,0.5,6
10789,20/08/2018 18:46,Onion Chutney,1,0.5,4
10789,20/08/2018 18:46,Lime Pickle,1,0.5,4
10785,20/08/2018 18:15,Mint Sauce,1,0.5,7
10785,20/08/2018 18:15,Red Sauce,1,0.5,7
10784,20/08/2018 17:31,Mango Chutney,1,0.5,8
10776,19/08/2018 19:31,Mango Chutney,2,0.5,8
10776,19/08/2018 19:31,Mint Sauce,2,0.5,8
10774,19/08/2018 18:26,Mango Chutney,1,0.5,7
10774,19/08/2018 18:26,Mint Sauce,2,0.5,7
10771,19/08/2018 18:13,Mint Sauce,1,0.5,7
10771,19/08/2018 18:13,Mango Chutney,1,0.5,7
10768,19/08/2018 17:11,Red Sauce,1,0.5,7
10768,19/08/2018 17:11,Onion Chutney,1,0.5,7
10767,19/08/2018 17:09,Onion Chutney,1,0.5,7
10765,19/08/2018 16:24,Mint Sauce,1,0.5,5
10760,18/08/2018 20:03,Mango Chutney,1,0.5,10
10760,18/08/2018 20:03,Mint Sauce,1,0.5,10
10760,18/08/2018 20:03,Red Sauce,1,0.5,10
10759,18/08/2018 19:57,Mango Chutney,1,0.5,5
10757,18/08/2018 19:51,Mango Chutney,1,0.5,6
10751,18/08/2018 19:01,Mango Chutney,2,0.5,8
10749,18/08/2018 18:49,Onion Chutney,2,0.5,7
10741,17/08/2018 22:59,Mango Chutney,1,0.5,7
10737,17/08/2018 20:57,Onion Chutney,1,0.5,5
10736,17/08/2018 20:21,Mango Chutney,1,0.5,4
10729,17/08/2018 19:10,Mint Sauce,1,0.5,10
10729,17/08/2018 19:10,Onion Chutney,1,0.5,10
10729,17/08/2018 19:10,Lime Pickle,1,0.5,10
10729,17/08/2018 19:10,Red Sauce,1,0.5,10
10722,17/08/2018 17:18,Mint Sauce,1,0.5,8
10722,17/08/2018 17:18,Mango Chutney,1,0.5,8
10705,15/08/2018 23:00,Lime Pickle,1,0.5,6
10703,15/08/2018 20:52,Mint Sauce,1,0.5,3
10691,14/08/2018 19:27,Onion Chutney,1,0.5,5
10690,14/08/2018 19:24,Mango Chutney,1,0.5,8
10690,14/08/2018 19:24,Onion Chutney,1,0.5,8
10690,14/08/2018 19:24,Red Sauce,1,0.5,8
10677,12/08/2018 18:09,Mint Sauce,1,0.5,6
10673,12/08/2018 17:42,Mango Chutney,1,0.5,1
10672,12/08/2018 17:39,Red Sauce,1,0.5,1
10669,12/08/2018 17:26,Mint Sauce,1,0.5,1
10666,12/08/2018 17:10,Mango Chutney,1,0.5,1
10663,12/08/2018 15:24,Mint Sauce,2,0.5,10
10663,12/08/2018 15:24,Red Sauce,1,0.5,10
10662,12/08/2018 15:20,Mint Sauce,2,0.5,9
10659,11/08/2018 19:47,Mango Chutney,2,0.5,6
10659,11/08/2018 19:47,Mint Sauce,2,0.5,6
10659,11/08/2018 19:47,Red Sauce,2,0.5,6
10653,11/08/2018 19:18,Mint Sauce,1,0.5,8
10653,11/08/2018 19:18,Mango Chutney,1,0.5,8
10643,11/08/2018 17:29,Mint Sauce,2,0.5,5
10642,11/08/2018 17:17,Mint Sauce,1,0.5,7
10641,11/08/2018 17:11,Mango Chutney,1,0.5,11
10641,11/08/2018 17:11,Mint Sauce,1,0.5,11
10641,11/08/2018 17:11,Red Sauce,1,0.5,11
10641,11/08/2018 17:11,Lime Pickle,1,0.5,11
10641,11/08/2018 17:11,Onion Chutney,1,0.5,11
10638,10/08/2018 22:41,Mango Chutney,1,0.5,7
10637,10/08/2018 20:43,Mango Chutney,1,0.5,7
10637,10/08/2018 20:43,Lime Pickle,1,0.5,7
10634,10/08/2018 20:17,Mint Sauce,2,0.5,8
10631,10/08/2018 19:08,Mango Chutney,3,0.5,5
10630,10/08/2018 18:53,Mango Chutney,2,0.5,11
10630,10/08/2018 18:53,Mint Sauce,2,0.5,11
10630,10/08/2018 18:53,Onion Chutney,2,0.5,11
10622,09/08/2018 20:52,Mango Chutney,1,0.5,5
10622,09/08/2018 20:52,Mint Sauce,1,0.5,5
10620,09/08/2018 20:28,Mango Chutney,1,0.5,5
10619,09/08/2018 20:16,Onion Chutney,2,0.5,5
10619,09/08/2018 20:16,Red Sauce,1,0.5,5
10618,09/08/2018 18:45,Mango Chutney,1,0.5,8
10618,09/08/2018 18:45,Onion Chutney,1,0.5,8
10602,07/08/2018 20:01,Mint Sauce,2,0.5,6
10601,07/08/2018 19:58,Mint Sauce,2,0.5,6
10597,07/08/2018 18:40,Mango Chutney,1,0.5,12
10597,07/08/2018 18:40,Mint Sauce,1,0.5,12
10595,07/08/2018 18:36,Mango Chutney,1,0.5,3
10591,06/08/2018 20:52,Mango Chutney,1,0.5,5
10589,06/08/2018 18:06,Onion Chutney,2,0.5,8
10588,06/08/2018 17:53,Mango Chutney,1,0.5,9
10586,05/08/2018 22:55,Mango Chutney,1,0.5,5
10580,05/08/2018 17:35,Mango Chutney,1,0.5,8
10580,05/08/2018 17:35,Mint Sauce,1,0.5,8
10579,05/08/2018 17:04,Mint Sauce,1,0.5,8
10579,05/08/2018 17:04,Mango Chutney,1,0.5,8
10571,04/08/2018 20:08,Mint Sauce,1,0.5,6
10570,04/08/2018 20:06,Mango Chutney,1,0.5,6
10568,04/08/2018 18:02,Mango Chutney,1,0.5,9
10568,04/08/2018 18:02,Onion Chutney,1,0.5,9
10565,04/08/2018 17:31,Mango Chutney,1,0.5,10
10565,04/08/2018 17:31,Onion Chutney,1,0.5,10
10558,03/08/2018 20:23,Mango Chutney,1,0.5,4
10553,03/08/2018 19:01,Mango Chutney,1,0.5,6
10548,03/08/2018 18:05,Mint Sauce,2,0.5,10
10548,03/08/2018 18:05,Onion Chutney,2,0.5,10
10548,03/08/2018 18:05,Red Sauce,1,0.5,10
10544,02/08/2018 19:49,Mint Sauce,1,0.5,5
